weight_fundamentals,weight_momentum,weight_flows,weight_factor_improvement,mean_ic,spread,total_return,max_drawdown,sharpe,turnover,pre_z_mean_ic,pre_score,objective
0.5,0.35000000000000003,0.05,0.1,0.13931038048394243,,,,,,1.1736154223142907,1.1736154223142907,-0.6522213618766362
0.1,0.45,0.45,0.0,0.13927903929021035,,,,,,1.1723714360668898,1.1723714360668898,-0.6526567570632265
0.25,0.4,0.25,0.1,0.13916254147492152,,,,,,1.1677474360587716,1.1677474360587716,-0.6542751570660679
0.1,0.5,0.35000000000000003,0.05,0.13915073484566118,,,,,,1.167278810499912,1.167278810499912,-0.6544391760116688
0.15000000000000002,0.6000000000000001,0.05,0.2,0.1390838631572167,,,,,,1.1646245573953058,1.1646245573953058,-0.655368164598281
0.35000000000000003,0.35000000000000003,0.2,0.1,0.13907026092726626,,,,,,1.1640846613359226,1.1640846613359226,-0.6555571282190651
0.15000000000000002,0.35000000000000003,0.45,0.05,0.13904907699092017,,,,,,1.1632438342217537,1.1632438342217537,-0.6558514177090242
0.25,0.5,0.05,0.2,0.1390316362075331,,,,,,1.1625515793299042,1.1625515793299042,-0.6560937069211714
0.2,0.4,0.30000000000000004,0.1,0.13902198648674446,,,,,,1.1621685652030358,1.1621685652030358,-0.6562277618655754
0.30000000000000004,0.35000000000000003,0.25,0.1,0.13899019493904494,,,,,,1.1609067036268659,1.1609067036268659,-0.6566694134172348
